epoch,train_loss,test_loss,mse_loss,text_visual_loss,visual_flava_loss,learning_rate
1,1999.148837829969,377.44829507199876,572.5847355623423,3.573951017782555,3.5588694640568326,0.0005
2,1669.0066903629659,292.282478285132,376.66829989415515,3.2298016200154462,3.2318902637647544,0.0004998766647634146
3,1534.8250232009414,171.32216966522407,283.59790693010603,3.112984603976611,3.14315096265781,0.0004995067807706464
4,1421.1358399953901,123.92010171072823,191.2041323644034,3.0502017033026085,3.0994568433820833,0.0004988907130525397
5,1372.2847020877814,114.64621876781771,154.83067027974573,3.0112916993798677,3.0759785012428806,0.0004980290695935537
6,1339.0621796602047,121.1268347509159,132.09375189550175,2.980270006641838,3.054572111331158,0.0004969227007317545
7,1314.4487736861897,91.17233285844696,118.75882701992248,2.943898132128745,3.034551633811145,0.0004955726983196356
8,1285.9565141571234,74.8977182044746,101.47640777966991,2.9118719293464044,3.010528557048821,0.0004939803946465898
9,1264.0566428996021,81.29961527948794,89.52142234470533,2.878395260490986,2.994280815864942,0.0004921473611241012
10,1243.942931749806,62.06702790349166,77.1652975852445,2.855120060606773,2.978768094726231,0.0004900754067349518
11,1233.781723117236,67.27330097648668,72.58560896215972,2.836554205195504,2.96942643127086,0.00048776657624797354
12,1227.98638233635,64.55655982923804,69.55510370479607,2.824303153879154,2.9678532847706576,0.00048522314820010856
13,1210.9428824667605,55.88533875364695,57.794397555523034,2.8079881564430567,2.9577542721114543,0.0004824476326477683
14,1198.0748018063373,53.85818083389945,53.40484524365537,2.781260452655532,2.942089295535354,0.0004794427686897109
15,1201.409605038092,83.98674679394834,58.45531969485076,2.7783089617024297,2.9364625193317484,0.00047621152176388143
16,1194.9227211519799,45.59850751983453,54.469876259750464,2.7706856890494778,2.9315785495390805,0.00047275708072088237
17,1182.7426120923913,50.67955116603685,47.81143157674659,2.751100049996228,2.923555848761375,0.0004690828546769635
18,1178.8130493164062,53.09838456100559,48.45703951912637,2.7381893344547437,2.913590741453704,0.00046519246964963555
19,1174.3821953246313,44.88841230380609,45.06644676634984,2.733884909138176,2.9126939507004637,0.00046108976497922854
20,1167.0500829471564,43.18446200826894,41.67800339408543,2.7241629006699744,2.9026975224477165,0.0004567787895399266
21,1161.6116852375292,47.59905545015513,40.1586472410593,2.711316686239302,2.8959485336860515,0.00045226379774401804
22,1155.0027098092974,42.66165021339559,36.335019698054154,2.706570109225208,2.886768366979516,0.00044754924534330366
23,1151.0115636979572,37.02352058221094,33.33344394375819,2.7020901241657898,2.886300369819499,0.00044263978503180843
